image_name,tag
train_18049,0
train_18050,5
train_18051,5
train_18052,5
train_18053,3
train_18054,5
train_18055,5
train_18056,5
train_18057,0
train_18058,5
train_18059,5
train_18060,10
train_18061,0
train_18062,5
train_18063,0
train_18064,5
train_18065,11
train_18066,5
train_18067,0
train_18068,5
train_18069,0
train_18070,5
train_18071,5
train_18072,0
train_18073,6
train_18074,0
train_18075,5
train_18076,11
train_18077,1
train_18078,0
train_18079,5
train_18080,0
train_18081,0
train_18082,5
train_18083,0
train_18084,6
train_18085,5
train_18086,5
train_18087,0
train_18088,5
train_18089,5
train_18090,0
train_18091,0
train_18092,0
train_18093,5
train_18094,0
train_18095,8
train_18096,5
train_18097,5
train_18098,5
train_18099,0
train_18100,0
train_18101,5
train_18102,6
train_18103,0
train_18104,5
train_18105,0
train_18106,11
train_18107,0
train_18108,5
train_18109,0
train_18110,0
train_18111,0
train_18112,5
train_18113,0
train_18114,5
train_18115,6
train_18116,2
train_18117,11
train_18118,5
train_18119,0
train_18120,0
train_18121,11
train_18122,11
train_18123,5
train_18124,5
train_18125,0
train_18126,0
train_18127,5
train_18128,5
train_18129,5
train_18130,0
train_18131,0
train_18132,5
train_18133,5
train_18134,6
train_18135,0
train_18136,5
train_18137,5
train_18138,5
train_18139,5
train_18140,5
train_18141,5
train_18142,0
train_18143,0
train_18144,0
train_18145,11
train_18146,5
train_18147,0
train_18148,11
train_18149,5
train_18150,6
train_18151,11
train_18152,5
train_18153,11
train_18154,6
train_18155,5
train_18156,5
train_18157,5
train_18158,11
train_18159,11
train_18160,5
train_18161,0
train_18162,0
train_18163,5
train_18164,5
train_18165,5
train_18166,5
train_18167,0
train_18168,11
train_18169,0
train_18170,6
train_18171,0
train_18172,11
train_18173,11
train_18174,5
train_18175,6
train_18176,2
train_18177,0
train_18178,5
train_18179,5
train_18180,5
train_18181,10
train_18182,5
train_18183,6
train_18184,0
train_18185,5
train_18186,10
train_18187,5
train_18188,11
train_18189,0
train_18190,0
train_18191,0
train_18192,0
train_18193,5
train_18194,0
train_18195,5
train_18196,0
train_18197,5
train_18198,5
train_18199,0
train_18200,5
train_18201,5
train_18202,0
train_18203,5
train_18204,0
train_18205,5
train_18206,5
train_18207,0
train_18208,5
train_18209,0
train_18210,5
train_18211,5
train_18212,11
train_18213,0
train_18214,0
train_18215,6
train_18216,0
train_18217,5
train_18218,0
train_18219,5
train_18220,11
train_18221,5
train_18222,5
train_18223,6
train_18224,5
train_18225,5
train_18226,11
train_18227,0
train_18228,5
train_18229,5
train_18230,5
train_18231,0
train_18232,0
train_18233,5
train_18234,5
train_18235,0
train_18236,2
train_18237,0
train_18238,5
train_18239,5
train_18240,0
train_18241,0
train_18242,0
train_18243,10
train_18244,5
train_18245,5
train_18246,0
train_18247,5
train_18248,10
train_18249,0
train_18250,10
train_18251,5
train_18252,0
train_18253,6
train_18254,5
train_18255,0
train_18256,11
train_18257,0
train_18258,6
train_18259,5
train_18260,11
train_18261,0
train_18262,5
train_18263,0
train_18264,5
train_18265,0
train_18266,5
train_18267,0
train_18268,11
train_18269,0
train_18270,0
train_18271,0
train_18272,1
train_18273,5
train_18274,5
train_18275,0
train_18276,0
train_18277,5
train_18278,11
train_18279,11
train_18280,11
train_18281,6
train_18282,0
train_18283,0
train_18284,5
train_18285,0
train_18286,5
train_18287,0
train_18288,2
train_18289,5
train_18290,5
train_18291,5
train_18292,5
train_18293,0
train_18294,6
train_18295,5
train_18296,1
train_18297,5
train_18298,0
train_18299,0
train_18300,5
train_18301,5
train_18302,10
train_18303,0
train_18304,5
train_18305,11
train_18306,11
train_18307,5
train_18308,0
train_18309,0
train_18310,0
train_18311,5
train_18312,2
train_18313,2
train_18314,5
train_18315,5
train_18316,5
train_18317,5
train_18318,5
train_18319,0
train_18320,0
train_18321,5
train_18322,5
train_18323,0
train_18324,10
train_18325,0
train_18326,0
train_18327,2
train_18328,5
train_18329,6
train_18330,11
train_18331,11
train_18332,5
train_18333,0
train_18334,5
train_18335,5
train_18336,5
train_18337,5
train_18338,2
train_18339,0
train_18340,10
train_18341,5
train_18342,11
train_18343,5
train_18344,6
train_18345,5
train_18346,1
train_18347,5
train_18348,5
train_18349,11
train_18350,5
train_18351,5
train_18352,5
train_18353,5
train_18354,0
train_18355,6
train_18356,0
train_18357,10
train_18358,0
train_18359,5
train_18360,0
train_18361,5
train_18362,11
train_18363,11
train_18364,0
train_18365,6
train_18366,0
train_18367,0
train_18368,5
train_18369,0
train_18370,5
train_18371,11
train_18372,0
train_18373,5
train_18374,5
train_18375,0
train_18376,2
train_18377,11
train_18378,0
train_18379,5
train_18380,0
train_18381,5
train_18382,0
train_18383,5
train_18384,5
train_18385,5
train_18386,6
train_18387,0
train_18388,5
train_18389,5
train_18390,0
train_18391,5
train_18392,0
train_18393,5
train_18394,0
train_18395,4
train_18396,0
train_18397,5
train_18398,5
train_18399,5
train_18400,5
train_18401,0
train_18402,6
train_18403,5
train_18404,0
train_18405,5
train_18406,11
train_18407,5
train_18408,5
train_18409,5
train_18410,5
train_18411,0
train_18412,0
train_18413,11
train_18414,5
train_18415,0
train_18416,5
train_18417,6
train_18418,5
train_18419,0
train_18420,0
train_18421,5
train_18422,5
train_18423,5
train_18424,5
train_18425,5
train_18426,5
train_18427,5
train_18428,0
train_18429,11
train_18430,0
train_18431,0
train_18432,5
train_18433,5
train_18434,5
train_18435,5
train_18436,5
train_18437,11
train_18438,0
train_18439,11
train_18440,5
train_18441,10
train_18442,5
train_18443,5
train_18444,6
train_18445,10
train_18446,5
train_18447,5
train_18448,5
train_18449,11
train_18450,0
train_18451,2
train_18452,0
train_18453,5
train_18454,5
train_18455,5
train_18456,0
train_18457,5
train_18458,10
train_18459,11
train_18460,5
train_18461,5
train_18462,6
train_18463,5
train_18464,5
train_18465,0
train_18466,4
train_18467,5
train_18468,0
train_18469,1
train_18470,5
train_18471,0
train_18472,5
train_18473,11
train_18474,11
train_18475,6
train_18476,5
train_18477,10
train_18478,5
train_18479,5
train_18480,5
train_18481,5
train_18482,5
train_18483,11
train_18484,0
train_18485,5
train_18486,11
train_18487,11
train_18488,11
train_18489,5
train_18490,5
train_18491,5
train_18492,5
train_18493,10
train_18494,5
train_18495,0
train_18496,0
train_18497,5
train_18498,5
train_18499,5
train_18500,11
train_18501,5
train_18502,0
train_18503,5
train_18504,5
train_18505,11
train_18506,11
train_18507,11
train_18508,5
train_18509,5
train_18510,5
train_18511,0
train_18512,5
train_18513,6
train_18514,0
train_18515,10
train_18516,5
train_18517,0
train_18518,0
train_18519,5
train_18520,0
train_18521,10
train_18522,5
train_18523,5
train_18524,11
train_18525,5
train_18526,5
train_18527,5
train_18528,5
train_18529,5
train_18530,5
train_18531,5
train_18532,0
train_18533,5
train_18534,10
train_18535,5
train_18536,0
train_18537,5
train_18538,5
train_18539,0
train_18540,5
train_18541,11
train_18542,11
train_18543,5
train_18544,5
train_18545,0
train_18546,5
train_18547,11
train_18548,5
train_18549,11
train_18550,0
train_18551,6
train_18552,11
train_18553,0
train_18554,0
train_18555,10
train_18556,5
train_18557,5
train_18558,0
train_18559,0
train_18560,0
train_18561,5
train_18562,5
train_18563,5
train_18564,5
train_18565,0
train_18566,5
train_18567,6
train_18568,5
train_18569,10
train_18570,10
train_18571,0
train_18572,6
train_18573,0
train_18574,5
train_18575,11
train_18576,0
train_18577,5
train_18578,5
train_18579,5
train_18580,5
train_18581,5
train_18582,11
train_18583,0
train_18584,0
train_18585,0
train_18586,11
train_18587,5
train_18588,5
train_18589,1
train_18590,0
train_18591,0
train_18592,5
train_18593,5
train_18594,5
train_18595,5
train_18596,10
train_18597,1
train_18598,5
train_18599,5
train_18600,11
train_18601,5
train_18602,10
train_18603,2
train_18604,5
train_18605,0
train_18606,5
train_18607,10
train_18608,5
train_18609,5
train_18610,5
train_18611,0
train_18612,0
train_18613,0
train_18614,0
train_18615,0
train_18616,5
train_18617,5
train_18618,5
train_18619,5
train_18620,0
train_18621,5
train_18622,0
train_18623,10
train_18624,5
train_18625,0
train_18626,6
train_18627,11
train_18628,0
train_18629,5
train_18630,5
train_18631,5
train_18632,5
train_18633,5
train_18634,0
train_18635,11
train_18636,0
train_18637,5
train_18638,5
train_18639,5
train_18640,11
train_18641,5
train_18642,0
train_18643,11
train_18644,11
train_18645,5
train_18646,6
train_18647,5
train_18648,0
train_18649,0
train_18650,0
train_18651,5
train_18652,5
train_18653,5
train_18654,0
train_18655,11
train_18656,0
train_18657,11
train_18658,6
train_18659,0
train_18660,5
train_18661,6
train_18662,0
train_18663,5
train_18664,5
train_18665,5
train_18666,10
train_18667,5
train_18668,5
train_18669,5
train_18670,5
train_18671,0
train_18672,6
train_18673,5
train_18674,5
train_18675,11
train_18676,0
train_18677,11
train_18678,5
train_18679,10
train_18680,0
train_18681,0
train_18682,5
train_18683,5
train_18684,5
train_18685,0
train_18686,5
train_18687,5
train_18688,5
train_18689,5
train_18690,0
train_18691,1
train_18692,5
train_18693,5
train_18694,5
train_18695,5
train_18696,5
train_18697,5
train_18698,5
train_18699,2
train_18700,0
train_18701,0
train_18702,5
train_18703,11
train_18704,5
train_18705,0
train_18706,5
train_18707,5
train_18708,5
train_18709,5
train_18710,0
train_18711,0
train_18712,5
train_18713,5
train_18714,5
train_18715,5
train_18716,5
train_18717,0
train_18718,10
train_18719,5
train_18720,5
train_18721,0
train_18722,5
train_18723,5
train_18724,0
train_18725,0
train_18726,5
train_18727,0
train_18728,0
train_18729,11
train_18730,5
train_18731,0
train_18732,0
train_18733,0
train_18734,5
train_18735,0
train_18736,0
train_18737,5
train_18738,5
train_18739,5
train_18740,5
train_18741,5
train_18742,11
train_18743,0
train_18744,11
train_18745,5
train_18746,0
train_18747,5
train_18748,5
train_18749,5
train_18750,11
train_18751,5
train_18752,11
train_18753,5
train_18754,0
train_18755,0
train_18756,0
train_18757,11
train_18758,0
train_18759,5
train_18760,0
train_18761,5
train_18762,5
train_18763,10
train_18764,11
train_18765,5
train_18766,3
train_18767,5
train_18768,6
train_18769,11
train_18770,0
train_18771,0
train_18772,5
train_18773,0
train_18774,0
train_18775,5
train_18776,5
train_18777,0
train_18778,5
train_18779,5
train_18780,5
train_18781,5
train_18782,11
train_18783,0
train_18784,5
train_18785,5
train_18786,5
train_18787,5
train_18788,5
train_18789,11
train_18790,10
train_18791,5
train_18792,11
train_18793,0
train_18794,5
train_18795,10
train_18796,5
train_18797,5
train_18798,2
train_18799,5
train_18800,0
train_18801,5
train_18802,0
train_18803,5
train_18804,11
train_18805,5
train_18806,5
train_18807,5
train_18808,5
train_18809,0
train_18810,5
train_18811,5
train_18812,0
train_18813,10
train_18814,5
train_18815,11
train_18816,0
train_18817,5
train_18818,0
train_18819,0
train_18820,0
train_18821,6
train_18822,10
train_18823,5
train_18824,0
train_18825,5
train_18826,0
train_18827,11
train_18828,5
train_18829,0
train_18830,10
train_18831,5
train_18832,5
train_18833,0
train_18834,5
train_18835,5
train_18836,5
train_18837,5
train_18838,5
train_18839,5
train_18840,5
train_18841,11
train_18842,5
train_18843,10
train_18844,5
train_18845,0
train_18846,5
train_18847,11
train_18848,5
train_18849,5
train_18850,5
train_18851,5
train_18852,5
train_18853,11
train_18854,5
train_18855,0
train_18856,5
train_18857,5
train_18858,5
train_18859,3
train_18860,6
train_18861,5
train_18862,6
train_18863,0
train_18864,5
train_18865,0
train_18866,11
train_18867,5
train_18868,10
train_18869,5
train_18870,0
train_18871,5
train_18872,5
train_18873,5
train_18874,11
train_18875,11
train_18876,0
train_18877,0
train_18878,11
train_18879,11
train_18880,5
train_18881,5
train_18882,5
train_18883,11
train_18884,5
train_18885,5
train_18886,10
train_18887,6
train_18888,0
train_18889,5
train_18890,10
train_18891,0
train_18892,0
train_18893,0
train_18894,0
train_18895,5
train_18896,10
train_18897,2
train_18898,0
train_18899,11
train_18900,5
train_18901,5
train_18902,11
train_18903,0
train_18904,0
train_18905,10
train_18906,5
train_18907,0
train_18908,0
train_18909,5
train_18910,5
train_18911,5
train_18912,5
train_18913,6
train_18914,5
train_18915,5
train_18916,11
train_18917,2
train_18918,6
train_18919,5
train_18920,5
train_18921,5
train_18922,11
train_18923,5
train_18924,0
train_18925,0
train_18926,0
train_18927,0
train_18928,0
train_18929,5
train_18930,5
train_18931,0
train_18932,0
train_18933,5
train_18934,0
train_18935,0
train_18936,0
train_18937,5
train_18938,11
train_18939,6
train_18940,0
train_18941,0
train_18942,6
train_18943,5
train_18944,10
train_18945,11
train_18946,0
train_18947,5
train_18948,5
train_18949,11
train_18950,5
train_18951,11
train_18952,10
train_18953,0
train_18954,6
train_18955,5
train_18956,11
train_18957,5
train_18958,0
train_18959,11
train_18960,0
train_18961,5
train_18962,5
train_18963,11
train_18964,4
train_18965,5
train_18966,10
train_18967,0
train_18968,11
train_18969,0
train_18970,5
train_18971,10
train_18972,5
train_18973,5
train_18974,0
train_18975,0
train_18976,6
train_18977,5
train_18978,0
train_18979,11
train_18980,5
train_18981,0
train_18982,0
train_18983,11
train_18984,0
train_18985,5
train_18986,5
train_18987,5
train_18988,5
train_18989,0
train_18990,5
train_18991,5
train_18992,0
train_18993,0
train_18994,11
train_18995,0
train_18996,0
train_18997,5
train_18998,0
train_18999,0
train_19000,6
train_19001,10
train_19002,0
train_19003,0
train_19004,10
train_19005,5
train_19006,0
train_19007,0
train_19008,0
train_19009,5
train_19010,0
train_19011,0
train_19012,5
train_19013,5
train_19014,11
train_19015,0
train_19016,0
train_19017,0
train_19018,5
train_19019,0
train_19020,0
train_19021,5
train_19022,5
train_19023,2
train_19024,0
train_19025,2
train_19026,5
train_19027,6
train_19028,0
train_19029,0
train_19030,11
train_19031,5
train_19032,0
train_19033,5
train_19034,5
train_19035,11
train_19036,5
train_19037,0
train_19038,0
train_19039,11
train_19040,11
train_19041,5
train_19042,5
train_19043,5
train_19044,1
train_19045,11
train_19046,0
train_19047,0
train_19048,11
train_19049,5
train_19050,0
train_19051,5
train_19052,0
train_19053,5
train_19054,9
train_19055,5
train_19056,0
train_19057,0
train_19058,0
train_19059,5
train_19060,0
train_19061,5
train_19062,0
train_19063,5
train_19064,0
train_19065,11
train_19066,10
train_19067,0
train_19068,0
train_19069,6
train_19070,11
train_19071,0
train_19072,5
train_19073,10
train_19074,5
train_19075,0
train_19076,5
train_19077,5
train_19078,10
train_19079,5
train_19080,5
train_19081,5
train_19082,5
train_19083,0
train_19084,10
train_19085,6
train_19086,5
train_19087,11
train_19088,0
train_19089,5
train_19090,5
train_19091,0
train_19092,5
train_19093,10
train_19094,5
train_19095,5
train_19096,5
train_19097,0
train_19098,5
train_19099,0
train_19100,0
train_19101,3
train_19102,5
train_19103,0
train_19104,11
train_19105,5
train_19106,5
train_19107,10
train_19108,11
train_19109,0
train_19110,6
train_19111,5
train_19112,0
train_19113,5
train_19114,0
train_19115,0
train_19116,10
train_19117,6
train_19118,0
train_19119,0
train_19120,2
train_19121,5
train_19122,5
train_19123,5
train_19124,0
train_19125,5
train_19126,0
train_19127,10
train_19128,0
train_19129,5
train_19130,6
train_19131,5
train_19132,5
train_19133,5
train_19134,5
train_19135,0
train_19136,0
train_19137,0
train_19138,5
train_19139,10
train_19140,5
train_19141,5
train_19142,5
train_19143,5
train_19144,11
train_19145,5
train_19146,8
train_19147,0
train_19148,5
train_19149,5
train_19150,0
train_19151,0
train_19152,5
train_19153,0
train_19154,10
train_19155,5
train_19156,11
train_19157,5
train_19158,0
train_19159,5
train_19160,8
train_19161,5
train_19162,0
train_19163,5
train_19164,5
train_19165,5
train_19166,11
train_19167,5
train_19168,11
train_19169,11
train_19170,11
train_19171,0
train_19172,0
train_19173,5
train_19174,5
train_19175,5
train_19176,5
train_19177,0
train_19178,5
train_19179,5
train_19180,5
train_19181,5
train_19182,5
train_19183,5
train_19184,0
train_19185,0
train_19186,0
train_19187,5
train_19188,8
train_19189,0
train_19190,11
train_19191,5
train_19192,5
train_19193,0
train_19194,5
train_19195,5
train_19196,11
train_19197,5
train_19198,0
train_19199,11
train_19200,0
train_19201,5
train_19202,0
train_19203,11
train_19204,0
train_19205,0
train_19206,10
train_19207,0
train_19208,5
train_19209,5
train_19210,11
train_19211,0
train_19212,5
train_19213,0
train_19214,0
train_19215,5
train_19216,0
train_19217,5
train_19218,0
train_19219,10
train_19220,0
train_19221,5
train_19222,5
train_19223,5
train_19224,5
train_19225,5
train_19226,5
train_19227,5
train_19228,5
train_19229,0
